X,Y,Z,x,y,z,w
1.3661,0.025172631578947363,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3661,0.025172631578947363,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3642210526315792,0.024356357340720218,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3623421052631581,0.02354008310249307,-0.09536,0.29518,0.79266,0.19416,0.49685
1.360463157894737,0.02272380886426592,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3585842105263157,0.021907534626038776,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3567052631578949,0.02109126038781163,-0.09536000000000001,0.29518,0.79266,0.19416,0.49685
1.3548263157894738,0.020274986149584482,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3529473684210527,0.019458711911357333,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3510684210526316,0.01864243767313019,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3491894736842107,0.017826163434903043,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3473105263157894,0.017009889196675895,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3454315789473685,0.016193614958448746,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3435526315789474,0.0153773407202216,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3416736842105264,0.014561066481994452,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3397947368421053,0.013744792243767307,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3379157894736844,0.012928518005540159,-0.09536,0.29518,0.79266,0.19416,0.49685
1.336036842105263,0.012112243767313013,-0.09536,0.29518,0.79266,0.19416,0.49685
1.334157894736842,0.011295969529085865,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3322789473684211,0.01047969529085872,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3304,0.009663421052631571,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3304,0.009663421052631571,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3322789473684213,0.008847146814404426,-0.09536,0.29518,0.79266,0.19416,0.49685
1.334157894736842,0.008030872576177281,-0.09536,0.29518,0.79266,0.19416,0.49685
1.336036842105263,0.007214598337950135,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3379157894736844,0.006398324099722989,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3397947368421053,0.005582049861495844,-0.09536000000000001,0.29518,0.79266,0.19416,0.49685
1.3416736842105264,0.004765775623268699,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3435526315789472,0.003949501385041553,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3454315789473685,0.0031332271468144076,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3473105263157896,0.0023169529085872633,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3491894736842105,0.0015006786703601169,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3510684210526316,0.0006844044321329705,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3529473684210527,-0.00013186980609417422,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3548263157894738,-0.0009481440443213202,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3567052631578949,-0.001764418282548465,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3585842105263157,-0.002580692520775611,-0.09536,0.29518,0.79266,0.19416,0.49685
1.360463157894737,-0.003396966759002756,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3623421052631581,-0.004213240997229903,-0.09536,0.29518,0.79266,0.19416,0.49685
1.364221052631579,-0.005029515235457046,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3661,-0.005845789473684193,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3661,-0.005845789473684193,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3668736842105265,-0.006662063711911341,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3676473684210528,-0.0074783379501384886,-0.09536,0.29518,0.79266,0.19416,0.49685
1.368421052631579,-0.008294612188365635,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3691947368421054,-0.009110886426592784,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3699684210526317,-0.009927160664819933,-0.09536000000000001,0.29518,0.79266,0.19416,0.49685
1.370742105263158,-0.010743434903047078,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3715157894736842,-0.011559709141274226,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3722894736842104,-0.012375983379501375,-0.09536,0.29518,0.79266,0.19416,0.49685
1.373063157894737,-0.013192257617728522,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3738368421052631,-0.014008531855955669,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3746105263157897,-0.014824806094182817,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3753842105263159,-0.015641080332409966,-0.09536,0.29518,0.79266,0.19416,0.49685
1.376157894736842,-0.016457354570637114,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3769315789473686,-0.01727362880886426,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3777052631578948,-0.018089903047091408,-0.09536,0.29518,0.79266,0.19416,0.49685
1.378478947368421,-0.018906177285318553,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3792526315789473,-0.019722451523545705,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3800263157894737,-0.02053872576177285,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3808,-0.021355,-0.09536,0.29518,0.79266,0.19416,0.49685
1.3808,-0.021355,-0.09536,0.29518,0.79266,0.19416,0.49685
